source_id,ra,dec,parallax,phot_g_mean_mag
2213310721963945728,342.65024385446975,67.71500156084933,2.2438057095227038,18.540585
2595812645257391872,337.9179958321375,-16.282032242531006,2.8073435572476932,14.340776
6138039815434145280,200.7076588327901,-40.227482783314635,2.0000543929839094,14.249421
2470656297524310400,19.87755727280275,-10.578404184797716,2.4945503770512527,18.213402
294794155627404160,18.47567719153638,25.907827874204873,3.66583520471889,18.95063
6053710262917643008,185.8341322334716,-63.69623791778203,2.158358543283534,16.925257
1375358960378760704,233.0999289760936,36.18575996950543,5.45148972340097,17.219322
6740738690451612928,297.0127600293066,-34.64681339872632,2.4161561270063117,18.478472
3247327847979652864,53.65366219582671,-5.954867761595258,3.9260603902960165,14.214688
5710708642703154688,118.84808723500672,-23.81828733713956,2.4999541336810096,18.686577
6179604099446348288,197.81815493679426,-33.33073529570423,2.127759064201247,17.440386
5276948556769561472,126.29350591465646,-62.89610926842222,3.1126226530052525,13.350661
3655503324834352896,221.27385955469288,2.699503933380731,9.109562260577494,20.188667
1303156063304022272,243.55522908869187,25.473271961344945,3.4442952993507174,11.817368
315341721552964736,21.999619994283243,30.640739840641203,2.259755373776046,17.014376
4190901960704780160,300.12718909587653,-11.119494182455039,2.1655712559533473,14.06293
3856567137850620544,154.99287940168574,2.322874417421724,2.8094806380128703,11.725819
5160260995482558976,44.4886519401671,-11.698445622804076,2.378494521652399,16.626772
6703868320360027648,279.6819630591788,-49.30901136892228,2.4545519565916747,18.592947
5934479118916511744,247.34116874468307,-51.160635395675115,3.144301241754204,15.462996
2023327344753875840,288.02016878693473,23.98513213200043,2.9819890358870618,19.23669
4941229483137613952,30.884891799802062,-48.31381519900708,6.49459449613823,17.406977
1092124730703552896,130.04255782560156,63.591846604992355,4.1874783501546755,18.032917
1353951129684926976,257.56422874515084,41.02661974078416,2.435385984893446,17.955276
6268067059805474688,235.80507501220177,-12.142811762635235,2.0262550461094793,13.082999
1519953505459142528,188.21501830028694,38.347310662394406,7.509862840428249,18.899609
761206197855800704,165.5351426835934,33.569413440865794,3.510493462267878,14.955884
4209827231584941952,293.71682397442487,-5.280789914301439,3.0213150946342116,18.734646
2991908273192312320,87.86955119533509,-16.792730769915416,3.890392758041892,16.792065
2060057222199431552,301.52165895487957,37.157289783246895,2.6830845684549027,14.997163
6256754665703488512,226.11466741925966,-19.773610510050478,2.595790902323348,18.577711
3053759375674394752,112.15084924953389,-8.548320129498796,2.161396666721676,18.233334
4768038706497252864,86.54650284473198,-53.78124708370251,2.844334912804376,15.415826
5916352600255383808,258.97120846550746,-57.58508036742833,2.385934935008899,18.521063
3231645616711525760,72.36713999342153,1.0260634166058502,5.599624937326741,19.801643
5789728516173641600,204.1099412655037,-76.51160670413417,2.2410800318063284,12.508092
4065480600700474752,273.3655566871207,-24.15087744766617,3.796105612181996,16.516405
4331540115055104896,247.18230719667866,-11.940861763312636,3.3520107410530136,14.504454
888230641614378496,105.76464826087275,30.407248572356067,2.072189842233598,16.012705
204490127472761472,71.1323976434448,43.30813028394741,5.556075271185027,15.368802
5948471641330028416,264.3976009592568,-48.01172572293079,15.214794611885912,20.677977
3514960037720750848,185.90855604441953,-20.244660633426278,3.641030236757384,18.16752
4759969867401789568,84.17758102957242,-58.808415214339384,2.1688074636308725,17.256758
6129200600945108992,189.97129110768293,-46.53502683259855,4.986917626297486,9.9208555
630601774302831488,140.32210790556914,15.204782247627245,2.5573384251301867,16.666624
6833777856859897984,317.57115586437965,-18.52522431386633,8.082922351148937,16.942936
5458458341464094336,151.3833630482823,-34.83518786792166,2.2180821950074248,17.25334
4561946281348956288,255.05910499254136,20.738729461097577,2.464745685089273,17.421825
2795245191039713152,10.69481763169799,19.476445283340006,3.064637109092018,17.234262
2990107204425832320,79.52492456794705,-10.275843498417712,2.052375981690969,14.644553
5817085224473029760,257.84397421482055,-63.96100132587701,3.728104488716947,17.592428
1862467664041275392,309.5535009947543,31.287731046309734,2.959963510732622,15.703364
5290960866094160256,117.38079334187373,-60.61809693625922,2.7576839741480197,19.57613
5293046948889446912,112.30249484997896,-60.389957815514734,4.251635948222943,16.372782
500438044458731648,67.37449014436896,71.96356415301273,2.0468518786190515,18.214447
5910768975275094784,261.153898420287,-62.16252591686126,9.406786680661769,14.156753
6626003694314410368,333.1321217254851,-25.2970327306117,3.296731811122445,18.567728
3359144053060274304,101.1812976759934,17.323014961548374,9.576926827742115,13.641013
4049358216793874816,274.2828066525946,-30.633917603741853,2.178567311674908,16.94074
3218631036876848640,88.94177850294774,0.2764219668218917,3.244471639153072,17.475819
1096805287280177152,125.62288546394932,67.73531419742619,2.959166997285977,12.099916
1697551811899446400,236.2312240966859,74.19782175794539,2.7892988258103064,13.824646
5302225744980508288,127.00875981350795,-60.46078681536207,4.529610255458263,10.758576
6644031007790688000,285.5573600655713,-55.04363735607369,2.213000785857623,18.45266
742271194581118464,152.50835813603845,29.707549505277253,3.6043683967785576,16.155704
2186610598212977664,307.30515448070383,55.38806709835037,2.886800566894329,14.372721
3698685308281324672,181.1074525596408,-0.36710728542276055,2.4326882031441164,15.591617
2012920192316396672,355.30666933354576,61.89087176260403,7.595963502238789,17.926748
6893430550259357696,324.9655863436423,-10.075629125537333,3.0105925608732513,16.268805
5336341116931856640,173.56366860283939,-59.019147761448615,2.3374406835001826,18.907267
565350603919041792,23.25386437289828,79.30764790589677,2.599229021368244,15.910133
1897110659785093888,330.37556394054286,30.81530937584637,2.253956201510188,18.578066
2916442949023646464,89.08891529461751,-23.375564356338113,6.174716638660832,9.528021
3035558850458281088,118.1804957794316,-13.483709540367093,3.24692627391401,13.343741
4487506659791966208,264.6526258811999,8.404892219600793,2.70417629057047,12.360911
1025634037052292992,145.27963642322155,58.08261634778113,2.773706816498508,11.973406
3134795199403404032,111.81751935949018,0.8419633912178606,4.660725910436858,18.818949
5780099646170725632,233.7158748294841,-77.25590590431341,4.975142356058059,17.748781
188191555515821440,77.843574060443,38.411224815915475,2.1253661551107115,14.977632
951780218972349440,101.7207273205401,42.07831091994227,2.1984675589916622,16.403248
589731960730331392,143.08366087180585,10.677562796406885,2.6116715947287497,16.17072
2118691394135826432,277.3094896549233,46.36064670624099,4.0814531413158495,12.571514
5082317406466001024,58.990380734302605,-27.124399846093873,2.205365769982196,11.505339
2479721706471075072,25.558362808883643,-5.202487077993084,3.642261938960688,13.824451
5971855985907723904,258.6196393975421,-40.993230293136435,2.8332837744059134,14.2770815
486087738386602624,89.75122195274709,71.33384612083127,6.786864259555966,8.923034
5593939889365220992,118.79054227276337,-33.51289005861273,5.519653144337867,17.786417
3072874282234802944,127.5783441101317,-2.680526986163719,3.231421155659353,16.601965
4755530078104462976,44.42042104740699,-43.88003969219291,6.461836265108171,17.458818
5944048512255477632,247.5377901278328,-44.90852230354479,2.5336414682176134,17.972385
1862375030189788672,309.3080488364015,31.18348260228519,4.381765943641397,17.919708
58956294517869568,46.83409859763006,18.50869409373662,2.0073518294949504,18.486685
797083949467538304,148.912889363712,38.05295300921894,3.1477054541806457,14.402342
5889950993945365632,229.06646453894183,-51.14323875805912,6.8056294608376176,16.199091
3773327368824026752,150.48461806532174,-6.891898262004357,2.057335684207963,17.969938
5816551926970789760,259.0793790243396,-65.33237187236715,2.1992329506860306,18.56717
1331581977934302848,250.06316249660912,38.86297494814997,2.75126023260062,18.640919
1194371890383586816,233.9269280584145,14.341625876762812,5.182847837065955,17.039288
4073860116178606080,283.11044937721783,-26.150079226853457,12.38950294033803,15.174004
4143016438312476032,259.36555405973075,-10.495599433484873,3.4794376786511427,18.329628
1342593071491097088,263.97363574163387,38.01246348997307,2.445756294088507,8.319003
5436102143335990784,144.4131754884395,-36.85433836782474,2.4113468316261883,17.87404
2731757293707943296,339.9903328012357,13.173612427819458,2.8895287747357705,14.548924
2990262128189867776,79.01110865933468,-10.482090840941925,4.327403554945446,18.193905
4220494663334250112,302.4409412027717,-5.366389637944775,3.297596772579571,17.594421
6009461207706160768,234.73879579055816,-37.74553651437503,4.560475961976944,17.186373
6091614891164944768,214.78946986680876,-49.08391572319117,2.2902079216542175,18.647444
2025017710798126336,293.77009535161073,26.702664146448814,14.06569348679874,19.37242
5293755893372462592,112.97133728510467,-58.897475791468544,2.02278498324314,16.66236
1869547900457905920,312.02371829020444,35.469819252371835,2.40263116729287,17.01019
391621405882588544,6.940595874646354,49.63761405574871,2.696909996283516,12.872811
2591593784781907072,19.16156510916687,15.636662933472932,2.355946660972146,12.756727
4332326983124949760,247.39434079792784,-10.673316057721951,4.4239903351533405,19.05619
23879713223108096,35.33637990711758,9.66098437221251,13.253970453924511,18.893532
6453739359302109312,309.7838942472593,-62.75135392829455,2.0373403541586077,16.891542
613630636233901184,144.89160581147303,11.15139845214241,2.4340147100322307,14.771337
1839008032965873408,312.87392328600765,22.36360054449295,2.2203479737427436,14.101376
2045164990026169088,292.65020496768847,32.27395586879364,2.5463478978799756,16.694506
5414047829869984896,155.5093494178316,-45.23685526484777,2.2505534566351084,16.108923
1808489030462303616,303.27907592993535,15.412296062271047,2.2339902969312653,18.197472
3075609862869393792,132.66633811634193,1.053128803215395,2.3844710389649624,15.500038
3207741340571977856,77.85237264766138,-7.67457826409803,3.0346103128766577,15.097991
4335448329137748352,258.07976063096714,-9.744586121162374,2.7933119284200414,12.158336
4957844134625456384,29.311553746801014,-40.97477879721153,2.9224019396703445,15.738279
5981578584950438016,240.79533991109255,-51.22865873570107,2.3947625233539225,18.428547
3354160486546635776,102.27225963007729,14.098108323032092,3.7258909475153406,11.545661
3641659511367796992,216.2297803094351,-5.509427365808468,2.8517179592813227,10.653462
5283564490032985216,100.58492337017779,-65.82029797521307,3.019482031209312,17.42182
975039047427822208,114.08236430252794,45.301955161901766,2.407181072191548,14.72166
5630041151071772800,140.76219307777396,-33.16798646505711,3.2583994003640697,15.721909
1176170613552380032,218.70364124956353,9.38938405498533,4.013360870057477,16.72092
3883582821444772736,155.12330153576318,11.801377403451154,3.9569606825689814,16.087536
1379877888745198464,241.71368036758,39.58690791326405,2.7386801426492204,11.8169985
2845253659931962368,346.9667582183557,26.85576486361678,11.48592747665444,14.446041
2406169429454392960,347.4926290440864,-17.21882383630803,4.773580643541754,17.605164
2009481851955011200,348.3575789820187,57.192338678995526,2.501688898451945,16.306238
1716185579052348672,192.5914458565292,76.67166586964028,2.175484123474438,17.840302
6050995980987557504,246.561768223353,-22.998713381281032,3.3289665432596687,16.751865
5303252517050069120,135.78163604460659,-58.7053278271491,3.267387344101576,19.114376
1400690402613737600,233.74836374247943,45.45362598895289,8.044292818165298,18.31523
6100143154323163520,222.2173245258307,-44.44391179251963,4.067574058406126,14.051795
1831015167550979328,305.8205570790292,22.980541976993827,3.5048899304555117,18.540386
391298806597341952,9.56709858570833,48.87733417797937,5.337845925594854,12.094026
3963393076265269248,169.14869982201157,10.774059549765056,5.392283299343515,11.118945
449580275852573696,50.85028177020262,57.605272765484,7.077539674408766,15.904584
3213773982916168832,78.75319318557804,-3.0769533678933603,3.6052638911631436,12.644156
5485522094328474368,108.9005475450473,-59.110111331487005,5.253512173570542,18.844265
1992480481611925888,352.18635090800814,52.883029990361244,5.051418484897767,15.512548
1870078724052713856,313.37859592871706,36.60547273405217,2.2448044102790194,18.874727
6288668407312131968,206.23542253509922,-21.318958853150086,5.232790411988304,17.204851
4709418175342616192,16.766769993778915,-63.34042988060493,3.837340153380546,11.121596
